employee__id,employee__code,gender,age,department__id,job__title,join__date,salary,email
8563,EMP08563,Unknow,46.0,13.0,Engineer,,350000,emp8563@mail.com
8564,EMP08564,Unknow,34.0,11.0,HR,,500000,
8565,EMP08565,Male,36.0,99.0,Engineer,,350000,
8566,EMP08566,Female,22.0,6.0,Manager,2025-07-01,600000,emp8566@mail.com
8567,EMP08567,Male,33.0,17.0,Engineer,,600000,
8568,EMP08568,Male,29.0,6.0,Engineer,,350000,
8569,EMP08569,Male,38.0,17.0,HR,2025-07-01,800000,
8570,EMP08570,Unknow,34.0,20.0,Analyst,2025-07-01,500000,
8571,EMP08571,Female,55.0,17.0,Analyst,,350000,
8572,EMP08572,Male,59.0,1.0,QA,2023-01-15,800000,emp8572@mail.com
8573,EMP08573,Female,46.0,13.0,Manager,2025-07-01,800000,
8574,EMP08574,Unknow,37.0,19.0,Manager,,800000,
8575,EMP08575,Male,45.0,5.0,Manager,,500000,
8576,EMP08576,Unknow,55.0,8.0,Engineer,,500000,emp8576@mail.com
8577,EMP08577,Male,56.0,19.0,Analyst,,500000,
8578,EMP08578,Male,57.0,18.0,QA,,350000,
8579,EMP08579,Unknow,43.0,4.0,QA,,800000,
8580,EMP08580,Male,25.0,,QA,2023-01-15,600000,
8581,EMP08581,Female,34.0,12.0,Analyst,2025-07-01,800000,
8582,EMP08582,Female,22.0,3.0,Manager,,350000,
8583,EMP08583,Unknow,40.0,10.0,Manager,,800000,emp8583@mail.com
8584,EMP08584,Male,40.0,8.0,Intern,2023-01-15,800000,emp8584@mail.com
8585,EMP08585,Unknow,31.0,20.0,HR,,600000,emp8585@mail.com
8586,EMP08586,Unknow,39.0,6.0,Analyst,2023-01-15,600000,
8587,EMP08587,Male,40.0,19.0,QA,2025-07-01,500000,emp8587@mail.com
8588,EMP08588,Male,20.0,20.0,HR,,600000,
8589,EMP08589,Male,58.0,16.0,HR,,500000,emp8589@mail.com
8590,EMP08590,Male,36.0,15.0,Manager,,600000,
8591,EMP08591,Female,56.0,15.0,HR,,350000,
8592,EMP08592,Male,57.0,3.0,HR,,600000,
8593,EMP08593,Male,20.0,9.0,HR,,500000,
8594,EMP08594,Female,60.0,18.0,Engineer,,800000,emp8594@mail.com
8595,EMP08595,Female,57.0,14.0,QA,,600000,
8596,EMP08596,Female,22.0,19.0,HR,,600000,emp8596@mail.com
8597,EMP08597,Male,35.0,17.0,QA,2023-01-15,800000,
8598,EMP08598,Male,30.0,20.0,QA,,350000,
8599,EMP08599,Unknow,40.0,7.0,QA,2023-01-15,800000,emp8599@mail.com
8600,EMP08600,Male,24.0,20.0,Analyst,2023-01-15,350000,emp8600@mail.com
8601,EMP08601,Male,24.0,16.0,Analyst,2025-07-01,600000,
8602,EMP08602,Male,59.0,14.0,HR,,600000,
8603,EMP08603,Male,41.0,17.0,HR,2025-07-01,600000,
8604,EMP08604,Female,38.0,12.0,Analyst,,600000,
8605,EMP08605,Female,40.0,3.0,Analyst,,600000,emp8605@mail.com
8606,EMP08606,Male,26.0,6.0,Analyst,,600000,emp8606@mail.com
8607,EMP08607,Male,45.0,14.0,QA,,600000,
8608,EMP08608,Female,25.0,5.0,HR,2025-07-01,500000,
8609,EMP08609,Male,40.0,2.0,HR,2023-01-15,600000,
8610,EMP08610,Unknow,45.0,18.0,HR,2025-07-01,800000,
8611,EMP08611,Male,29.0,16.0,Engineer,2025-07-01,350000,
8612,EMP08612,Female,52.0,20.0,Intern,2023-01-15,500000,
8613,EMP08613,Unknow,36.0,15.0,QA,2023-01-15,500000,emp8613@mail.com
8614,EMP08614,Unknow,29.0,9.0,Manager,,500000,emp8614@mail.com
8615,EMP08615,Unknow,36.0,18.0,Engineer,2025-07-01,600000,
8616,EMP08616,Male,37.0,14.0,Engineer,,600000,
8617,EMP08617,Male,30.0,16.0,Engineer,,500000,
8618,EMP08618,Male,26.0,19.0,QA,2025-07-01,600000,
8619,EMP08619,Male,49.0,4.0,Manager,2025-07-01,600000,
8620,EMP08620,Female,29.0,3.0,HR,,600000,
8621,EMP08621,Unknow,43.0,18.0,Manager,,600000,emp8621@mail.com
8622,EMP08622,Unknow,34.0,3.0,Intern,,800000,
8623,EMP08623,Female,24.0,16.0,Manager,,350000,
8624,EMP08624,Female,55.0,15.0,Manager,,500000,emp8624@mail.com
8625,EMP08625,Female,23.0,14.0,Analyst,2025-07-01,600000,
8626,EMP08626,Male,20.0,10.0,HR,2025-07-01,500000,
8627,EMP08627,Female,36.0,13.0,Analyst,,500000,
8628,EMP08628,Male,48.0,,Manager,2025-07-01,600000,
8629,EMP08629,Male,36.0,6.0,QA,2023-01-15,350000,
8630,EMP08630,Female,39.0,17.0,Intern,2023-01-15,350000,
8631,EMP08631,Male,30.0,11.0,Intern,,600000,
8632,EMP08632,Female,49.0,17.0,Intern,,800000,
8633,EMP08633,Female,43.0,12.0,Manager,2025-07-01,350000,
8634,EMP08634,Unknow,36.0,99.0,Intern,,500000,
8635,EMP08635,Unknow,22.0,3.0,Manager,,600000,
8636,EMP08636,Female,39.0,16.0,Manager,2025-07-01,600000,
8637,EMP08637,Female,41.0,9.0,Engineer,,500000,
8638,EMP08638,Male,33.0,16.0,Analyst,,600000,
8639,EMP08639,Male,40.0,12.0,Manager,2023-01-15,800000,
8640,EMP08640,Male,42.0,99.0,Analyst,2025-07-01,500000,
8641,EMP08641,Male,54.0,6.0,HR,,800000,
8642,EMP08642,Male,58.0,19.0,QA,2025-07-01,800000,emp8642@mail.com
8643,EMP08643,Female,33.0,20.0,Intern,2023-01-15,600000,
8644,EMP08644,Female,20.0,20.0,Engineer,2023-01-15,600000,emp8644@mail.com
8645,EMP08645,Male,22.0,2.0,QA,2023-01-15,350000,
8646,EMP08646,Female,60.0,16.0,Intern,2025-07-01,600000,
8647,EMP08647,Male,32.0,7.0,QA,,600000,emp8647@mail.com
8648,EMP08648,Male,39.0,20.0,Intern,,500000,
8649,EMP08649,Female,28.0,,HR,,600000,
8650,EMP08650,Male,24.0,11.0,Engineer,,600000,
8651,EMP08651,Unknow,48.0,15.0,HR,,500000,
8652,EMP08652,Male,33.0,17.0,Engineer,2023-01-15,600000,
8653,EMP08653,Male,34.0,15.0,Manager,,500000,
8654,EMP08654,Female,40.0,1.0,Analyst,2023-01-15,600000,
8655,EMP08655,Female,51.0,19.0,Manager,,800000,
8656,EMP08656,Male,52.0,15.0,Manager,2025-07-01,600000,
8657,EMP08657,Male,27.0,14.0,Analyst,,350000,
8658,EMP08658,Male,60.0,11.0,Analyst,,500000,
8659,EMP08659,Female,35.0,11.0,Engineer,,800000,
8660,EMP08660,Unknow,36.0,10.0,Intern,,600000,
8661,EMP08661,Male,40.0,10.0,QA,2025-07-01,600000,emp8661@mail.com
8662,EMP08662,Female,26.0,13.0,Intern,,800000,
8663,EMP08663,Unknow,50.0,13.0,Analyst,2023-01-15,800000,
8664,EMP08664,Unknow,54.0,8.0,Analyst,2023-01-15,800000,
8665,EMP08665,Female,26.0,14.0,Manager,,600000,
8666,EMP08666,Female,22.0,8.0,Intern,,600000,
8667,EMP08667,Male,57.0,9.0,Engineer,,350000,
8668,EMP08668,Male,39.0,20.0,QA,2025-07-01,600000,
8669,EMP08669,Female,43.0,11.0,QA,,350000,emp8669@mail.com
8670,EMP08670,Female,45.0,4.0,HR,2025-07-01,600000,emp8670@mail.com
8671,EMP08671,Male,49.0,5.0,Manager,2023-01-15,500000,
8672,EMP08672,Unknow,48.0,99.0,Intern,,350000,
8673,EMP08673,Male,25.0,6.0,HR,2023-01-15,600000,
8674,EMP08674,Female,27.0,8.0,Manager,2023-01-15,800000,
8675,EMP08675,Female,30.0,16.0,QA,2025-07-01,600000,
8676,EMP08676,Unknow,31.0,6.0,Analyst,2023-01-15,600000,
8677,EMP08677,Male,53.0,7.0,Analyst,,500000,emp8677@mail.com
8678,EMP08678,Female,44.0,4.0,Intern,2025-07-01,600000,
8679,EMP08679,Female,54.0,19.0,Intern,,600000,
8680,EMP08680,Male,58.0,4.0,HR,2025-07-01,350000,
8681,EMP08681,Female,49.0,16.0,HR,2023-01-15,500000,emp8681@mail.com
8682,EMP08682,Unknow,39.0,18.0,QA,,600000,
8683,EMP08683,Male,25.0,11.0,Engineer,,800000,emp8683@mail.com
8684,EMP08684,Female,20.0,7.0,Analyst,,600000,
8685,EMP08685,Male,43.0,17.0,Intern,,600000,
8686,EMP08686,Male,58.0,4.0,Manager,,600000,
8687,EMP08687,Unknow,24.0,4.0,Engineer,2025-07-01,350000,
8688,EMP08688,Unknow,57.0,2.0,Engineer,2025-07-01,800000,emp8688@mail.com
8689,EMP08689,Unknow,35.0,17.0,Intern,2023-01-15,350000,
8690,EMP08690,Male,36.0,6.0,Engineer,,600000,
8691,EMP08691,Female,40.0,5.0,Manager,2025-07-01,350000,
8692,EMP08692,Male,34.0,9.0,Engineer,,500000,
8693,EMP08693,Female,21.0,13.0,Manager,,600000,
8694,EMP08694,Male,22.0,6.0,QA,,600000,
8695,EMP08695,Male,52.0,8.0,Analyst,2023-01-15,600000,
8696,EMP08696,Male,43.0,17.0,Engineer,2025-07-01,600000,emp8696@mail.com
8697,EMP08697,Male,39.0,15.0,Engineer,,350000,
8698,EMP08698,Male,20.0,7.0,Analyst,2025-07-01,800000,
8699,EMP08699,Female,56.0,16.0,HR,,600000,emp8699@mail.com
8700,EMP08700,Male,36.0,8.0,Engineer,,500000,
8701,EMP08701,Male,32.0,5.0,Engineer,2025-07-01,500000,
8702,EMP08702,Male,48.0,3.0,Manager,2025-07-01,500000,
8703,EMP08703,Male,50.0,14.0,Intern,,600000,
8704,EMP08704,Unknow,26.0,10.0,QA,,600000,
8705,EMP08705,Female,28.0,1.0,Engineer,2023-01-15,600000,
8706,EMP08706,Unknow,29.0,15.0,Analyst,2025-07-01,500000,emp8706@mail.com
8707,EMP08707,Male,38.0,13.0,Manager,2025-07-01,500000,emp8707@mail.com
8708,EMP08708,Male,22.0,17.0,QA,,600000,
8709,EMP08709,Female,46.0,20.0,Manager,,800000,emp8709@mail.com
8710,EMP08710,Male,40.0,9.0,Analyst,2025-07-01,500000,emp8710@mail.com
8711,EMP08711,Male,42.0,,Engineer,,600000,
8712,EMP08712,Female,21.0,12.0,QA,,600000,
8713,EMP08713,Male,39.0,19.0,HR,,600000,
8714,EMP08714,Male,50.0,3.0,Engineer,,600000,
8715,EMP08715,Female,35.0,16.0,Analyst,2025-07-01,350000,
8716,EMP08716,Female,57.0,11.0,Intern,,800000,
8717,EMP08717,Unknow,37.0,10.0,Manager,2025-07-01,600000,emp8717@mail.com
8718,EMP08718,Male,37.0,20.0,Engineer,,600000,
8719,EMP08719,Male,49.0,18.0,Engineer,,600000,emp8719@mail.com
8720,EMP08720,Female,52.0,14.0,Manager,2023-01-15,600000,emp8720@mail.com
8721,EMP08721,Female,29.0,6.0,Manager,2025-07-01,500000,
8722,EMP08722,Unknow,41.0,10.0,Intern,,800000,
8723,EMP08723,Male,49.0,19.0,QA,,600000,
8724,EMP08724,Male,58.0,2.0,Intern,,800000,
8725,EMP08725,Unknow,28.0,4.0,Intern,,800000,
8726,EMP08726,Female,46.0,9.0,QA,,600000,emp8726@mail.com
8727,EMP08727,Male,38.0,14.0,QA,,800000,
8728,EMP08728,Male,20.0,18.0,Manager,,350000,emp8728@mail.com
8729,EMP08729,Female,40.0,19.0,Engineer,,600000,emp8729@mail.com
8730,EMP08730,Male,35.0,19.0,HR,2025-07-01,600000,
8731,EMP08731,Male,32.0,17.0,Manager,2023-01-15,600000,emp8731@mail.com
8732,EMP08732,Female,60.0,7.0,QA,,350000,
8733,EMP08733,Male,45.0,9.0,Manager,2023-01-15,500000,
8734,EMP08734,Female,49.0,9.0,Analyst,,800000,
8735,EMP08735,Male,34.0,19.0,Manager,2023-01-15,600000,
8736,EMP08736,Male,47.0,9.0,Analyst,,350000,
8737,EMP08737,Female,40.0,17.0,Intern,,600000,
8738,EMP08738,Female,20.0,11.0,Engineer,,600000,
8739,EMP08739,Female,26.0,12.0,Intern,,600000,
8740,EMP08740,Male,31.0,17.0,Manager,,800000,
8741,EMP08741,Male,58.0,17.0,Engineer,,800000,
8742,EMP08742,Female,60.0,2.0,Analyst,,600000,
8743,EMP08743,Male,20.0,19.0,Manager,,600000,
8744,EMP08744,Male,58.0,5.0,Intern,,350000,emp8744@mail.com
8745,EMP08745,Male,41.0,13.0,Manager,,350000,
8746,EMP08746,Male,49.0,6.0,Engineer,,600000,emp8746@mail.com
8747,EMP08747,Female,26.0,10.0,Manager,2025-07-01,500000,emp8747@mail.com
8748,EMP08748,Male,42.0,5.0,Analyst,,350000,
8749,EMP08749,Male,34.0,18.0,Manager,2025-07-01,350000,
8750,EMP08750,Male,24.0,3.0,Engineer,,800000,emp8750@mail.com
8751,EMP08751,Female,20.0,12.0,HR,,350000,
8752,EMP08752,Male,20.0,16.0,Intern,,500000,
8753,EMP08753,Male,51.0,18.0,HR,2023-01-15,500000,
8754,EMP08754,Female,40.0,12.0,Manager,2025-07-01,800000,
8755,EMP08755,Unknow,37.0,11.0,HR,,500000,
8756,EMP08756,Female,21.0,7.0,HR,,500000,
8757,EMP08757,Male,28.0,12.0,HR,,600000,emp8757@mail.com
8758,EMP08758,Male,53.0,19.0,Manager,2025-07-01,800000,
8759,EMP08759,Female,48.0,13.0,Manager,2025-07-01,500000,
8760,EMP08760,Female,46.0,12.0,QA,,600000,
8761,EMP08761,Male,47.0,,HR,,600000,
8762,EMP08762,Unknow,32.0,99.0,QA,2023-01-15,350000,
8763,EMP08763,Male,33.0,11.0,HR,,600000,
8764,EMP08764,Male,30.0,19.0,Manager,,600000,
8765,EMP08765,Male,44.0,5.0,QA,2023-01-15,500000,
8766,EMP08766,Female,40.0,15.0,Engineer,2025-07-01,350000,
8767,EMP08767,Male,28.0,7.0,Analyst,2023-01-15,350000,
8768,EMP08768,Female,30.0,18.0,Manager,2023-01-15,600000,
8769,EMP08769,Female,41.0,1.0,Manager,,500000,
8770,EMP08770,Male,38.0,5.0,Manager,,350000,
8771,EMP08771,Male,39.0,12.0,HR,,600000,
8772,EMP08772,Female,45.0,13.0,Engineer,2023-01-15,600000,
8773,EMP08773,Female,41.0,9.0,Intern,,500000,
8774,EMP08774,Male,39.0,6.0,Engineer,,600000,emp8774@mail.com
8775,EMP08775,Female,47.0,19.0,Analyst,,800000,emp8775@mail.com
8776,EMP08776,Female,42.0,12.0,Manager,,600000,
8777,EMP08777,Male,20.0,16.0,Manager,,600000,
8778,EMP08778,Male,38.0,3.0,HR,,350000,
8779,EMP08779,Male,53.0,20.0,Analyst,,350000,
8780,EMP08780,Unknow,58.0,18.0,Analyst,,500000,
8781,EMP08781,Male,22.0,13.0,HR,,350000,
8782,EMP08782,Male,40.0,18.0,HR,2023-01-15,600000,emp8782@mail.com
8783,EMP08783,Male,58.0,2.0,Manager,,500000,
8784,EMP08784,Male,43.0,8.0,Intern,2023-01-15,500000,
8785,EMP08785,Male,30.0,16.0,Manager,,600000,
8786,EMP08786,Unknow,48.0,1.0,Engineer,2023-01-15,350000,
8787,EMP08787,Male,49.0,17.0,HR,,600000,
8788,EMP08788,Unknow,46.0,3.0,Engineer,,600000,
8789,EMP08789,Male,52.0,20.0,QA,2025-07-01,350000,
8790,EMP08790,Female,35.0,18.0,QA,2023-01-15,800000,
8791,EMP08791,Female,40.0,11.0,HR,2023-01-15,800000,
8792,EMP08792,Female,29.0,15.0,Engineer,2023-01-15,500000,
8793,EMP08793,Female,51.0,6.0,QA,2023-01-15,600000,
8794,EMP08794,Male,53.0,20.0,HR,,500000,emp8794@mail.com
8795,EMP08795,Male,57.0,4.0,Intern,2023-01-15,800000,
8796,EMP08796,Female,40.0,14.0,QA,,600000,emp8796@mail.com
8797,EMP08797,Male,54.0,17.0,Analyst,,600000,emp8797@mail.com
8798,EMP08798,Male,40.0,1.0,Engineer,,500000,emp8798@mail.com
8799,EMP08799,Unknow,59.0,4.0,Engineer,,600000,
8800,EMP08800,Female,47.0,20.0,Engineer,,500000,
8801,EMP08801,Male,26.0,1.0,Manager,2025-07-01,600000,
8802,EMP08802,Male,59.0,9.0,Manager,,500000,
8803,EMP08803,Male,34.0,12.0,Engineer,2023-01-15,600000,
8804,EMP08804,Unknow,54.0,16.0,QA,2023-01-15,600000,
8805,EMP08805,Male,40.0,7.0,Analyst,2025-07-01,800000,
8806,EMP08806,Female,26.0,9.0,HR,2025-07-01,350000,
8807,EMP08807,Unknow,52.0,16.0,Analyst,,600000,emp8807@mail.com
8808,EMP08808,Male,25.0,,Manager,,600000,
8809,EMP08809,Female,60.0,15.0,HR,,500000,
8810,EMP08810,Female,40.0,16.0,HR,,600000,emp8810@mail.com
8811,EMP08811,Male,45.0,5.0,Engineer,2025-07-01,350000,
8812,EMP08812,Unknow,31.0,2.0,QA,,350000,emp8812@mail.com
8813,EMP08813,Male,29.0,11.0,Analyst,2025-07-01,500000,
8814,EMP08814,Male,28.0,15.0,Intern,,500000,
8815,EMP08815,Unknow,59.0,16.0,Manager,2025-07-01,500000,
8816,EMP08816,Unknow,37.0,3.0,Manager,2023-01-15,800000,emp8816@mail.com
8817,EMP08817,Female,27.0,13.0,HR,,500000,
8818,EMP08818,Female,49.0,3.0,Intern,,600000,
8819,EMP08819,Male,36.0,10.0,QA,2023-01-15,500000,
8820,EMP08820,Male,57.0,4.0,HR,,500000,
8821,EMP08821,Female,45.0,20.0,Manager,2023-01-15,500000,
8822,EMP08822,Male,28.0,18.0,Engineer,,500000,
8823,EMP08823,Male,44.0,20.0,QA,,500000,
8824,EMP08824,Male,23.0,4.0,Engineer,,600000,
8825,EMP08825,Unknow,49.0,1.0,HR,,800000,
8826,EMP08826,Female,57.0,6.0,QA,,800000,
8827,EMP08827,Male,33.0,12.0,Manager,,350000,
8828,EMP08828,Male,54.0,17.0,Intern,,350000,
8829,EMP08829,Unknow,37.0,8.0,Analyst,2023-01-15,350000,emp8829@mail.com
8830,EMP08830,Male,51.0,16.0,QA,2023-01-15,500000,
8831,EMP08831,Male,25.0,3.0,Manager,,500000,
8832,EMP08832,Female,59.0,16.0,Manager,,800000,
8833,EMP08833,Male,60.0,7.0,QA,2023-01-15,500000,
8834,EMP08834,Male,26.0,1.0,Manager,2023-01-15,500000,emp8834@mail.com
8835,EMP08835,Unknow,24.0,19.0,Intern,,800000,
8836,EMP08836,Male,37.0,13.0,QA,2025-07-01,500000,emp8836@mail.com
8837,EMP08837,Unknow,29.0,10.0,HR,,600000,emp8837@mail.com
8838,EMP08838,Female,56.0,15.0,Manager,,500000,
8839,EMP08839,Unknow,58.0,2.0,Intern,,500000,
8840,EMP08840,Female,36.0,99.0,Manager,,800000,
8841,EMP08841,Male,40.0,2.0,HR,,500000,
8842,EMP08842,Male,22.0,5.0,Intern,,500000,
8843,EMP08843,Male,24.0,7.0,QA,,500000,
8844,EMP08844,Male,53.0,7.0,Intern,,350000,
8845,EMP08845,Female,22.0,18.0,Analyst,2023-01-15,350000,emp8845@mail.com
8846,EMP08846,Female,40.0,99.0,Engineer,,800000,
8847,EMP08847,Female,46.0,18.0,HR,,600000,
8848,EMP08848,Female,47.0,8.0,QA,2023-01-15,350000,
8849,EMP08849,Female,48.0,10.0,Manager,,500000,emp8849@mail.com
8850,EMP08850,Unknow,24.0,19.0,Intern,,600000,
8851,EMP08851,Male,32.0,5.0,Intern,,800000,emp8851@mail.com
8852,EMP08852,Male,21.0,5.0,Manager,,350000,
8853,EMP08853,Female,45.0,13.0,Intern,,800000,
8854,EMP08854,Male,41.0,3.0,QA,2023-01-15,600000,emp8854@mail.com
8855,EMP08855,Female,26.0,3.0,Intern,2025-07-01,800000,
8856,EMP08856,Unknow,40.0,15.0,Engineer,,600000,
8857,EMP08857,Male,54.0,11.0,HR,,600000,
8858,EMP08858,Female,48.0,10.0,Analyst,,600000,
8859,EMP08859,Male,21.0,3.0,QA,,350000,
8860,EMP08860,Unknow,32.0,4.0,Manager,,500000,
8861,EMP08861,Male,20.0,12.0,Intern,,500000,emp8861@mail.com
8862,EMP08862,Female,28.0,14.0,HR,,500000,
8863,EMP08863,Male,39.0,6.0,Engineer,,800000,
8864,EMP08864,Male,27.0,9.0,HR,2025-07-01,350000,
8865,EMP08865,Male,44.0,14.0,Intern,,500000,emp8865@mail.com
8866,EMP08866,Male,40.0,20.0,Engineer,,600000,
8867,EMP08867,Female,31.0,14.0,Intern,2025-07-01,600000,
8868,EMP08868,Female,24.0,15.0,Analyst,,500000,
8869,EMP08869,Male,20.0,4.0,Engineer,2025-07-01,600000,emp8869@mail.com
8870,EMP08870,Male,60.0,3.0,HR,2023-01-15,350000,
8871,EMP08871,Male,56.0,1.0,Engineer,,600000,emp8871@mail.com
8872,EMP08872,Unknow,39.0,,Manager,,600000,
8873,EMP08873,Male,59.0,7.0,Manager,,800000,
8874,EMP08874,Male,20.0,15.0,HR,,500000,
8875,EMP08875,Female,51.0,1.0,Manager,2025-07-01,500000,emp8875@mail.com
8876,EMP08876,Male,30.0,13.0,QA,,350000,
8877,EMP08877,Male,40.0,,Intern,,600000,
8878,EMP08878,Male,50.0,11.0,Manager,2023-01-15,500000,
8879,EMP08879,Female,30.0,14.0,Engineer,,350000,
8880,EMP08880,Female,40.0,6.0,Intern,,600000,emp8880@mail.com
8881,EMP08881,Male,53.0,6.0,Intern,,600000,
8882,EMP08882,Male,55.0,17.0,Engineer,,600000,
8883,EMP08883,Female,28.0,18.0,Intern,2023-01-15,600000,
8884,EMP08884,Female,57.0,10.0,QA,2025-07-01,600000,
8885,EMP08885,Male,54.0,16.0,Manager,,600000,
8886,EMP08886,Male,40.0,19.0,Intern,,600000,
8887,EMP08887,Male,51.0,9.0,Engineer,2023-01-15,350000,
8888,EMP08888,Unknow,54.0,10.0,Engineer,2025-07-01,350000,emp8888@mail.com
8889,EMP08889,Female,40.0,16.0,Engineer,2025-07-01,350000,
8890,EMP08890,Female,48.0,19.0,Engineer,2025-07-01,800000,
8891,EMP08891,Male,41.0,7.0,Manager,2025-07-01,500000,
8892,EMP08892,Female,48.0,15.0,HR,2023-01-15,500000,
8893,EMP08893,Male,54.0,19.0,QA,,600000,
8894,EMP08894,Male,29.0,,Engineer,,600000,
8895,EMP08895,Male,21.0,20.0,Engineer,,600000,
8896,EMP08896,Unknow,57.0,1.0,Intern,,350000,
8897,EMP08897,Unknow,34.0,2.0,Engineer,2025-07-01,600000,
8898,EMP08898,Female,52.0,19.0,HR,2025-07-01,350000,
8899,EMP08899,Unknow,25.0,8.0,Intern,,800000,
8900,EMP08900,Unknow,37.0,7.0,Engineer,2023-01-15,500000,emp8900@mail.com
8901,EMP08901,Male,41.0,4.0,HR,,600000,
8902,EMP08902,Male,20.0,2.0,HR,2025-07-01,350000,
8903,EMP08903,Male,40.0,18.0,QA,2025-07-01,600000,
8904,EMP08904,Unknow,28.0,16.0,Analyst,,600000,
8905,EMP08905,Male,31.0,6.0,HR,,600000,emp8905@mail.com
8906,EMP08906,Female,22.0,18.0,Manager,,600000,
8907,EMP08907,Unknow,43.0,10.0,HR,2025-07-01,600000,
8908,EMP08908,Female,20.0,13.0,Intern,,500000,
8909,EMP08909,Male,40.0,10.0,QA,2025-07-01,350000,
8910,EMP08910,Female,41.0,20.0,Manager,,800000,
8911,EMP08911,Unknow,24.0,1.0,Intern,,600000,
8912,EMP08912,Male,24.0,4.0,Manager,2025-07-01,600000,
8913,EMP08913,Male,42.0,13.0,Manager,2023-01-15,500000,emp8913@mail.com
8914,EMP08914,Female,40.0,18.0,Analyst,,600000,emp8914@mail.com
8915,EMP08915,Unknow,52.0,9.0,Manager,,600000,
8916,EMP08916,Male,44.0,14.0,HR,,500000,
8917,EMP08917,Female,21.0,17.0,QA,,800000,
8918,EMP08918,Female,23.0,1.0,Manager,2025-07-01,600000,
8919,EMP08919,Male,30.0,2.0,Analyst,2023-01-15,350000,
8920,EMP08920,Female,58.0,2.0,QA,2023-01-15,600000,
8921,EMP08921,Male,26.0,19.0,HR,,500000,emp8921@mail.com
8922,EMP08922,Male,24.0,19.0,Manager,2023-01-15,800000,
8923,EMP08923,Female,59.0,4.0,Analyst,2023-01-15,600000,
8924,EMP08924,Unknow,21.0,16.0,Intern,,600000,
8925,EMP08925,Female,21.0,10.0,Intern,2023-01-15,800000,
8926,EMP08926,Male,52.0,5.0,Engineer,,500000,emp8926@mail.com
8927,EMP08927,Male,57.0,13.0,Analyst,,350000,
8928,EMP08928,Female,60.0,20.0,Manager,2023-01-15,600000,
8929,EMP08929,Male,35.0,10.0,HR,,600000,
8930,EMP08930,Male,47.0,18.0,Engineer,2025-07-01,600000,
8931,EMP08931,Female,47.0,13.0,Intern,,600000,
8932,EMP08932,Unknow,36.0,14.0,Manager,,600000,
8933,EMP08933,Male,38.0,7.0,Analyst,,500000,emp8933@mail.com
8934,EMP08934,Female,49.0,13.0,QA,,350000,
8935,EMP08935,Male,33.0,10.0,Manager,,600000,emp8935@mail.com
8936,EMP08936,Female,31.0,10.0,HR,,600000,
8937,EMP08937,Unknow,24.0,13.0,HR,2025-07-01,350000,
8938,EMP08938,Unknow,52.0,8.0,Engineer,2023-01-15,500000,
8939,EMP08939,Unknow,27.0,16.0,QA,2023-01-15,350000,emp8939@mail.com
8940,EMP08940,Male,51.0,3.0,Manager,,350000,
8941,EMP08941,Male,20.0,18.0,Manager,,350000,
8942,EMP08942,Female,49.0,16.0,Manager,,600000,
8943,EMP08943,Female,55.0,1.0,Intern,,600000,
8944,EMP08944,Female,48.0,13.0,Intern,,500000,
8945,EMP08945,Male,21.0,16.0,Intern,,600000,emp8945@mail.com
8946,EMP08946,Unknow,40.0,12.0,Manager,,600000,
8947,EMP08947,Male,58.0,,Engineer,,600000,emp8947@mail.com
8948,EMP08948,Unknow,43.0,19.0,Intern,2023-01-15,500000,emp8948@mail.com
8949,EMP08949,Female,50.0,12.0,QA,,600000,emp8949@mail.com
8950,EMP08950,Male,23.0,7.0,Intern,,500000,
8951,EMP08951,Female,40.0,12.0,Intern,2023-01-15,350000,emp8951@mail.com
8952,EMP08952,Unknow,48.0,4.0,HR,,800000,emp8952@mail.com
8953,EMP08953,Female,40.0,9.0,Analyst,2025-07-01,350000,
8954,EMP08954,Unknow,23.0,8.0,QA,2025-07-01,500000,emp8954@mail.com
8955,EMP08955,Unknow,21.0,3.0,Manager,2023-01-15,600000,
8956,EMP08956,Female,47.0,7.0,QA,2023-01-15,500000,
8957,EMP08957,Unknow,32.0,11.0,Analyst,,600000,
8958,EMP08958,Female,56.0,10.0,HR,,600000,emp8958@mail.com
8959,EMP08959,Male,58.0,19.0,Engineer,2025-07-01,500000,
8960,EMP08960,Male,27.0,7.0,Analyst,,600000,
8961,EMP08961,Male,39.0,6.0,Analyst,,500000,
8962,EMP08962,Unknow,31.0,14.0,Analyst,,600000,
8963,EMP08963,Female,59.0,10.0,Intern,,350000,emp8963@mail.com
8964,EMP08964,Female,40.0,11.0,Engineer,,350000,
8965,EMP08965,Female,49.0,13.0,QA,,600000,
8966,EMP08966,Female,36.0,12.0,Intern,2025-07-01,600000,emp8966@mail.com
8967,EMP08967,Female,28.0,5.0,Intern,2023-01-15,350000,
8968,EMP08968,Female,45.0,,Intern,,600000,
8969,EMP08969,Female,40.0,9.0,Analyst,,350000,
8970,EMP08970,Female,47.0,13.0,Analyst,2025-07-01,500000,emp8970@mail.com
8971,EMP08971,Unknow,50.0,11.0,Analyst,2025-07-01,500000,
8972,EMP08972,Male,34.0,20.0,Engineer,2023-01-15,350000,
8973,EMP08973,Female,57.0,5.0,Intern,,500000,emp8973@mail.com
8974,EMP08974,Unknow,46.0,16.0,Analyst,2023-01-15,600000,
8975,EMP08975,Female,22.0,20.0,Analyst,,500000,
8976,EMP08976,Female,20.0,10.0,Engineer,,800000,emp8976@mail.com
