employee_id,employee_code,gender,age,department_id,job_title,join_date,salary,email
7100,EMP07100,F,59.0,5.0,Intern,,-10000,emp7100@mail.com
7101,EMP07101,male,44.0,7.0,QA,,,
7102,EMP07102,M,45.0,12.0,Manager,,350000,
7103,EMP07103,male,41.0,4.0,QA,15/02/2024,350000,
7104,EMP07104,Female,27.0,18.0,Analyst,2025-07-01,-10000,INVALID
7105,EMP07105,F,25.0,15.0,QA,,,INVALID
7106,EMP07106,F,47.0,16.0,HR,2025-07-01,6 LPA,
7107,EMP07107,,28.0,11.0,Intern,2025-07-01,-10000,
7108,EMP07108,,99.0,16.0,HR,,500000,
7109,EMP07109,F,49.0,12.0,Intern,2023-01-15,800000,
7110,EMP07110,Male,40.0,3.0,Engineer,,,INVALID
7111,EMP07111,Female,48.0,9.0,Analyst,,500000,emp7111@mail.com
7112,EMP07112,male,20.0,2.0,Intern,2023-01-15,500000,INVALID
7113,EMP07113,male,57.0,5.0,Engineer,2025-07-01,500000,emp7113@mail.com
7114,EMP07114,,36.0,1.0,Intern,,-10000,
7115,EMP07115,F,20.0,19.0,QA,2023-01-15,350000,INVALID
7116,EMP07116,male,50.0,20.0,Intern,2023-01-15,6 LPA,INVALID
7117,EMP07117,F,52.0,9.0,QA,15/02/2024,,
7118,EMP07118,M,37.0,11.0,QA,2023-01-15,,emp7118@mail.com
7119,EMP07119,M,47.0,12.0,Manager,2025-07-01,-10000,emp7119@mail.com
7120,EMP07120,male,35.0,1.0,Manager,,500000,
7121,EMP07121,Male,32.0,18.0,Manager,2025-07-01,6 LPA,INVALID
7122,EMP07122,male,25.0,14.0,QA,2025-07-01,500000,INVALID
7123,EMP07123,F,48.0,15.0,Analyst,15/02/2024,350000,
7124,EMP07124,Female,22.0,20.0,Intern,,350000,
7125,EMP07125,,38.0,4.0,HR,,350000,emp7125@mail.com
7126,EMP07126,,34.0,2.0,QA,,,INVALID
7127,EMP07127,,26.0,17.0,HR,,350000,
7128,EMP07128,,26.0,1.0,Intern,2023-01-15,-10000,
7129,EMP07129,M,44.0,99.0,QA,2023-01-15,500000,emp7129@mail.com
7130,EMP07130,,28.0,3.0,Engineer,,350000,
7131,EMP07131,Male,46.0,,Intern,2025-07-01,800000,INVALID
7132,EMP07132,Female,28.0,19.0,Analyst,2023-01-15,800000,INVALID
7133,EMP07133,Male,33.0,14.0,Manager,2025-07-01,800000,
7134,EMP07134,Female,35.0,2.0,Intern,2025-07-01,800000,INVALID
7135,EMP07135,male,24.0,11.0,HR,2023-01-15,,emp7135@mail.com
7136,EMP07136,M,34.0,11.0,Engineer,2025-07-01,350000,INVALID
7137,EMP07137,,44.0,7.0,Analyst,,350000,
7138,EMP07138,F,21.0,18.0,QA,,800000,INVALID
7139,EMP07139,male,37.0,19.0,Manager,2023-01-15,-10000,INVALID
7140,EMP07140,,-2.0,19.0,Intern,2023-01-15,500000,
7141,EMP07141,male,56.0,2.0,Analyst,2025-07-01,800000,INVALID
7142,EMP07142,F,36.0,18.0,Engineer,15/02/2024,800000,
7143,EMP07143,male,23.0,99.0,Intern,2025-07-01,,
7144,EMP07144,F,26.0,7.0,Analyst,2025-07-01,500000,
7145,EMP07145,male,23.0,8.0,HR,,500000,INVALID
7146,EMP07146,F,39.0,6.0,Analyst,2023-01-15,-10000,emp7146@mail.com
7147,EMP07147,F,54.0,20.0,HR,2025-07-01,,emp7147@mail.com
7148,EMP07148,F,35.0,7.0,Analyst,2023-01-15,500000,
7149,EMP07149,F,26.0,13.0,Analyst,15/02/2024,500000,INVALID
7150,EMP07150,F,29.0,8.0,Intern,2025-07-01,350000,
7151,EMP07151,male,49.0,14.0,Analyst,2025-07-01,800000,
7152,EMP07152,male,36.0,,QA,,,emp7152@mail.com
7153,EMP07153,male,35.0,8.0,Engineer,2025-07-01,350000,
7154,EMP07154,M,21.0,99.0,Intern,,,emp7154@mail.com
7155,EMP07155,Male,50.0,16.0,Manager,2025-07-01,-10000,INVALID
7156,EMP07156,Female,59.0,,HR,2023-01-15,6 LPA,
7157,EMP07157,,31.0,10.0,HR,,6 LPA,INVALID
7158,EMP07158,Female,44.0,9.0,Intern,2025-07-01,,INVALID
7159,EMP07159,F,37.0,10.0,Engineer,,,
7160,EMP07160,,47.0,10.0,Analyst,,-10000,
7161,EMP07161,male,28.0,8.0,Manager,2023-01-15,800000,emp7161@mail.com
7162,EMP07162,Male,33.0,20.0,Intern,2023-01-15,350000,INVALID
7163,EMP07163,Male,-2.0,9.0,HR,15/02/2024,800000,INVALID
7164,EMP07164,male,40.0,3.0,Engineer,2025-07-01,6 LPA,INVALID
7165,EMP07165,M,42.0,8.0,Manager,15/02/2024,,INVALID
7166,EMP07166,M,60.0,14.0,QA,2025-07-01,800000,INVALID
7167,EMP07167,,28.0,14.0,Engineer,,,INVALID
7168,EMP07168,male,32.0,20.0,Engineer,2023-01-15,6 LPA,
7169,EMP07169,Male,32.0,17.0,Engineer,2025-07-01,6 LPA,
7170,EMP07170,,46.0,20.0,Manager,2025-07-01,500000,emp7170@mail.com
7171,EMP07171,F,21.0,17.0,Intern,,6 LPA,
7172,EMP07172,male,25.0,6.0,QA,2025-07-01,,INVALID
7173,EMP07173,Male,32.0,14.0,Intern,2025-07-01,500000,emp7173@mail.com
7174,EMP07174,,54.0,8.0,Manager,15/02/2024,,
7175,EMP07175,F,56.0,13.0,Engineer,2025-07-01,6 LPA,INVALID
7176,EMP07176,F,28.0,11.0,Intern,15/02/2024,350000,
7177,EMP07177,Female,38.0,10.0,Engineer,2023-01-15,350000,
7178,EMP07178,Male,45.0,5.0,Analyst,15/02/2024,,INVALID
7179,EMP07179,male,33.0,5.0,HR,2023-01-15,800000,
7180,EMP07180,F,54.0,13.0,QA,2023-01-15,350000,emp7180@mail.com
7181,EMP07181,Male,42.0,,HR,15/02/2024,800000,
7182,EMP07182,Male,22.0,,HR,15/02/2024,800000,INVALID
7183,EMP07183,male,35.0,8.0,HR,2025-07-01,6 LPA,
7184,EMP07184,F,35.0,7.0,Analyst,2025-07-01,-10000,
7185,EMP07185,M,52.0,10.0,HR,2025-07-01,6 LPA,
7186,EMP07186,Female,33.0,20.0,Engineer,2023-01-15,6 LPA,
7187,EMP07187,F,37.0,10.0,Manager,2025-07-01,800000,emp7187@mail.com
7188,EMP07188,F,58.0,6.0,Manager,,350000,
7189,EMP07189,M,45.0,10.0,QA,15/02/2024,800000,emp7189@mail.com
7190,EMP07190,,50.0,2.0,Manager,2023-01-15,6 LPA,emp7190@mail.com
7191,EMP07191,Male,-2.0,99.0,Analyst,,500000,
7192,EMP07192,F,58.0,10.0,QA,,-10000,
7193,EMP07193,Male,49.0,99.0,Manager,2023-01-15,6 LPA,
7194,EMP07194,male,26.0,6.0,HR,2025-07-01,-10000,
7195,EMP07195,,25.0,15.0,QA,2025-07-01,6 LPA,
7196,EMP07196,,47.0,8.0,Intern,2025-07-01,-10000,
7197,EMP07197,Female,42.0,2.0,Engineer,15/02/2024,350000,emp7197@mail.com
7198,EMP07198,F,39.0,3.0,Manager,2025-07-01,800000,
7199,EMP07199,Female,48.0,15.0,Intern,,,emp7199@mail.com
7200,EMP07200,,,2.0,Engineer,,,
7201,EMP07201,F,39.0,6.0,Manager,,800000,INVALID
7202,EMP07202,M,45.0,17.0,Manager,,500000,
7203,EMP07203,male,46.0,17.0,HR,2023-01-15,500000,INVALID
7204,EMP07204,male,57.0,10.0,Intern,15/02/2024,,
7205,EMP07205,male,,4.0,HR,,6 LPA,INVALID
7206,EMP07206,,46.0,2.0,HR,2023-01-15,500000,emp7206@mail.com
7207,EMP07207,,26.0,6.0,QA,,6 LPA,INVALID
7208,EMP07208,M,58.0,5.0,Manager,,6 LPA,emp7208@mail.com
7209,EMP07209,M,41.0,14.0,Intern,15/02/2024,800000,
7210,EMP07210,,,2.0,Engineer,15/02/2024,500000,
7211,EMP07211,male,23.0,99.0,Intern,,800000,emp7211@mail.com
7212,EMP07212,M,21.0,7.0,HR,15/02/2024,800000,emp7212@mail.com
7213,EMP07213,F,41.0,8.0,Engineer,15/02/2024,6 LPA,emp7213@mail.com
7214,EMP07214,M,35.0,1.0,Manager,,,
7215,EMP07215,Male,24.0,19.0,Intern,2023-01-15,350000,
7216,EMP07216,Female,46.0,2.0,Intern,2025-07-01,350000,emp7216@mail.com
7217,EMP07217,,40.0,8.0,Intern,2025-07-01,6 LPA,emp7217@mail.com
7218,EMP07218,M,24.0,99.0,HR,2025-07-01,-10000,emp7218@mail.com
7219,EMP07219,M,58.0,18.0,Analyst,15/02/2024,6 LPA,
7220,EMP07220,,27.0,15.0,QA,15/02/2024,500000,
7221,EMP07221,Female,99.0,12.0,HR,,-10000,
7222,EMP07222,male,25.0,11.0,Manager,15/02/2024,6 LPA,
7223,EMP07223,male,48.0,8.0,Intern,2025-07-01,500000,
7224,EMP07224,Male,,15.0,Analyst,,-10000,
7225,EMP07225,Male,53.0,20.0,Engineer,,800000,emp7225@mail.com
7226,EMP07226,Female,44.0,7.0,Engineer,2023-01-15,,INVALID
7227,EMP07227,M,31.0,8.0,Analyst,2025-07-01,,INVALID
7228,EMP07228,,57.0,13.0,HR,,6 LPA,INVALID
7229,EMP07229,F,39.0,18.0,Intern,2025-07-01,350000,INVALID
7230,EMP07230,male,38.0,14.0,QA,,6 LPA,emp7230@mail.com
7231,EMP07231,Male,40.0,8.0,HR,15/02/2024,350000,
7232,EMP07232,male,22.0,19.0,Manager,2025-07-01,-10000,INVALID
7233,EMP07233,male,38.0,17.0,Intern,15/02/2024,,
7234,EMP07234,M,31.0,4.0,HR,2023-01-15,,emp7234@mail.com
7235,EMP07235,Female,30.0,13.0,Engineer,,6 LPA,
7236,EMP07236,Female,46.0,13.0,Engineer,,,
7237,EMP07237,male,24.0,4.0,Analyst,,,
7238,EMP07238,male,,15.0,Intern,15/02/2024,800000,
7239,EMP07239,Female,55.0,20.0,Engineer,,6 LPA,emp7239@mail.com
7240,EMP07240,M,57.0,,QA,15/02/2024,800000,
7241,EMP07241,F,47.0,18.0,HR,2023-01-15,6 LPA,emp7241@mail.com
7242,EMP07242,M,32.0,15.0,QA,2023-01-15,-10000,emp7242@mail.com
7243,EMP07243,Male,39.0,15.0,Engineer,,6 LPA,INVALID
7244,EMP07244,Male,-2.0,20.0,HR,,6 LPA,INVALID
7245,EMP07245,Female,99.0,2.0,Engineer,15/02/2024,6 LPA,INVALID
7246,EMP07246,M,42.0,19.0,Engineer,15/02/2024,800000,emp7246@mail.com
7247,EMP07247,M,42.0,12.0,Engineer,2023-01-15,800000,
7248,EMP07248,Male,44.0,,Engineer,,800000,emp7248@mail.com
7249,EMP07249,M,46.0,14.0,Analyst,,-10000,INVALID
7250,EMP07250,Female,50.0,10.0,Intern,,800000,
7251,EMP07251,M,51.0,7.0,QA,2025-07-01,,
7252,EMP07252,F,27.0,7.0,Intern,15/02/2024,350000,INVALID
7253,EMP07253,male,-2.0,2.0,Engineer,,500000,emp7253@mail.com
7254,EMP07254,M,49.0,99.0,Engineer,2025-07-01,,emp7254@mail.com
7255,EMP07255,Female,45.0,1.0,Engineer,2023-01-15,,
7256,EMP07256,F,50.0,,Analyst,15/02/2024,500000,emp7256@mail.com
7257,EMP07257,Male,57.0,18.0,HR,2023-01-15,,
7258,EMP07258,Male,34.0,20.0,HR,15/02/2024,-10000,INVALID
7259,EMP07259,F,48.0,18.0,HR,2025-07-01,500000,
7260,EMP07260,Female,31.0,,Engineer,2023-01-15,6 LPA,emp7260@mail.com
7261,EMP07261,Male,57.0,2.0,QA,,500000,
7262,EMP07262,male,27.0,5.0,Intern,,,
7263,EMP07263,F,60.0,13.0,Engineer,,500000,
7264,EMP07264,male,59.0,12.0,HR,,-10000,INVALID
7265,EMP07265,male,25.0,,QA,2025-07-01,,emp7265@mail.com
7266,EMP07266,,31.0,,Manager,,-10000,
7267,EMP07267,F,34.0,19.0,HR,2023-01-15,,INVALID
7268,EMP07268,,42.0,20.0,HR,2023-01-15,-10000,emp7268@mail.com
7269,EMP07269,male,31.0,4.0,Intern,15/02/2024,350000,
7270,EMP07270,,47.0,7.0,QA,2023-01-15,800000,emp7270@mail.com
7271,EMP07271,Male,30.0,10.0,HR,,6 LPA,
7272,EMP07272,,56.0,15.0,Manager,2023-01-15,350000,INVALID
7273,EMP07273,,34.0,13.0,Manager,15/02/2024,,emp7273@mail.com
7274,EMP07274,M,25.0,19.0,Engineer,,500000,
7275,EMP07275,F,53.0,5.0,Analyst,,500000,INVALID
7276,EMP07276,F,41.0,2.0,Analyst,2025-07-01,-10000,emp7276@mail.com
7277,EMP07277,Female,43.0,4.0,Engineer,,350000,
7278,EMP07278,,26.0,5.0,Intern,2025-07-01,6 LPA,INVALID
7279,EMP07279,Female,,5.0,Manager,2025-07-01,800000,INVALID
7280,EMP07280,M,32.0,,Manager,,6 LPA,
7281,EMP07281,male,-2.0,5.0,HR,2025-07-01,500000,
7282,EMP07282,M,35.0,13.0,Intern,,350000,
7283,EMP07283,F,31.0,7.0,Engineer,,350000,
7284,EMP07284,M,55.0,6.0,Intern,,500000,INVALID
7285,EMP07285,F,60.0,10.0,Intern,,350000,
7286,EMP07286,,57.0,99.0,HR,15/02/2024,-10000,
7287,EMP07287,M,23.0,9.0,Analyst,,800000,INVALID
7288,EMP07288,Male,47.0,16.0,Analyst,,500000,
7289,EMP07289,F,37.0,19.0,Manager,,350000,
7290,EMP07290,Female,50.0,99.0,Analyst,15/02/2024,6 LPA,INVALID
7291,EMP07291,,57.0,99.0,HR,,500000,emp7291@mail.com
7292,EMP07292,,32.0,99.0,HR,15/02/2024,-10000,
7293,EMP07293,F,20.0,9.0,Engineer,,800000,
7294,EMP07294,Female,41.0,12.0,QA,,800000,INVALID
7295,EMP07295,F,26.0,9.0,Intern,,800000,emp7295@mail.com
7296,EMP07296,,39.0,18.0,Analyst,2023-01-15,,emp7296@mail.com
7297,EMP07297,male,23.0,1.0,Intern,15/02/2024,800000,
7298,EMP07298,male,43.0,15.0,Intern,,-10000,
7299,EMP07299,F,53.0,2.0,Intern,,6 LPA,
7300,EMP07300,Female,38.0,20.0,HR,,,
7301,EMP07301,,-2.0,5.0,QA,,800000,
7302,EMP07302,F,40.0,16.0,Analyst,2023-01-15,-10000,INVALID
7303,EMP07303,,53.0,,HR,,800000,emp7303@mail.com
7304,EMP07304,F,43.0,15.0,Analyst,,500000,
7305,EMP07305,male,-2.0,9.0,HR,2025-07-01,500000,emp7305@mail.com
7306,EMP07306,male,50.0,14.0,Intern,2025-07-01,6 LPA,
7307,EMP07307,Female,27.0,3.0,HR,2023-01-15,6 LPA,emp7307@mail.com
7308,EMP07308,male,33.0,19.0,Engineer,2025-07-01,,
7309,EMP07309,Female,60.0,16.0,Engineer,15/02/2024,6 LPA,INVALID
7310,EMP07310,F,53.0,99.0,Analyst,,6 LPA,
7311,EMP07311,Male,26.0,3.0,Analyst,,350000,
7312,EMP07312,M,34.0,17.0,QA,15/02/2024,350000,
7313,EMP07313,,55.0,15.0,QA,2025-07-01,500000,emp7313@mail.com
7314,EMP07314,,25.0,9.0,Manager,2025-07-01,500000,INVALID
7315,EMP07315,F,43.0,1.0,HR,2023-01-15,500000,emp7315@mail.com
7316,EMP07316,Female,55.0,20.0,QA,,-10000,
7317,EMP07317,Female,37.0,20.0,Engineer,,800000,INVALID
7318,EMP07318,Female,57.0,8.0,Engineer,2025-07-01,6 LPA,emp7318@mail.com
7319,EMP07319,M,39.0,8.0,QA,15/02/2024,350000,
7320,EMP07320,,28.0,20.0,Manager,2025-07-01,-10000,emp7320@mail.com
7321,EMP07321,M,25.0,8.0,QA,2025-07-01,350000,INVALID
7322,EMP07322,Female,32.0,3.0,QA,15/02/2024,800000,
7323,EMP07323,Male,42.0,19.0,HR,,,
7324,EMP07324,M,30.0,15.0,Analyst,2023-01-15,-10000,INVALID
7325,EMP07325,Male,37.0,5.0,QA,,-10000,INVALID
7326,EMP07326,Female,31.0,20.0,Analyst,,350000,
7327,EMP07327,male,20.0,13.0,Analyst,2023-01-15,800000,INVALID
7328,EMP07328,,31.0,20.0,QA,,500000,
7329,EMP07329,,41.0,3.0,Intern,,800000,emp7329@mail.com
7330,EMP07330,male,99.0,4.0,Manager,,350000,emp7330@mail.com
7331,EMP07331,Male,24.0,6.0,Intern,,800000,INVALID
7332,EMP07332,,44.0,5.0,Engineer,,6 LPA,
7333,EMP07333,male,22.0,18.0,Intern,2023-01-15,,
7334,EMP07334,Male,46.0,2.0,Intern,2025-07-01,6 LPA,
7335,EMP07335,F,30.0,12.0,Intern,15/02/2024,,
7336,EMP07336,,60.0,11.0,Engineer,2023-01-15,800000,
7337,EMP07337,Male,57.0,10.0,HR,2023-01-15,6 LPA,INVALID
7338,EMP07338,Female,23.0,12.0,HR,15/02/2024,800000,
7339,EMP07339,F,56.0,15.0,QA,15/02/2024,-10000,INVALID
7340,EMP07340,F,47.0,12.0,Intern,2025-07-01,,emp7340@mail.com
7341,EMP07341,,24.0,16.0,Engineer,,800000,INVALID
7342,EMP07342,Male,30.0,17.0,QA,15/02/2024,6 LPA,emp7342@mail.com
7343,EMP07343,male,60.0,2.0,Manager,2025-07-01,500000,INVALID
7344,EMP07344,F,25.0,7.0,HR,,6 LPA,INVALID
7345,EMP07345,Male,33.0,1.0,Analyst,2025-07-01,,
7346,EMP07346,Male,33.0,,HR,2023-01-15,6 LPA,emp7346@mail.com
7347,EMP07347,male,49.0,3.0,Intern,,6 LPA,
7348,EMP07348,M,56.0,3.0,Intern,15/02/2024,800000,emp7348@mail.com
7349,EMP07349,Male,51.0,11.0,QA,,800000,
7350,EMP07350,Female,30.0,9.0,Analyst,15/02/2024,,
7351,EMP07351,Female,21.0,14.0,QA,15/02/2024,350000,emp7351@mail.com
7352,EMP07352,F,26.0,15.0,Analyst,2023-01-15,350000,
7353,EMP07353,Male,37.0,4.0,QA,15/02/2024,,emp7353@mail.com
7354,EMP07354,F,48.0,11.0,Analyst,2025-07-01,,INVALID
7355,EMP07355,F,49.0,15.0,Analyst,2023-01-15,,INVALID
7356,EMP07356,M,20.0,15.0,Analyst,,-10000,INVALID
7357,EMP07357,Male,,1.0,Intern,2023-01-15,,emp7357@mail.com
7358,EMP07358,F,39.0,8.0,QA,,,
7359,EMP07359,,52.0,19.0,HR,2025-07-01,6 LPA,
7360,EMP07360,M,99.0,,Manager,,6 LPA,
7361,EMP07361,male,46.0,16.0,HR,,350000,
7362,EMP07362,male,52.0,17.0,Analyst,,,emp7362@mail.com
7363,EMP07363,Male,33.0,99.0,Analyst,2025-07-01,-10000,
7364,EMP07364,male,56.0,2.0,Manager,15/02/2024,800000,emp7364@mail.com
7365,EMP07365,,36.0,18.0,Intern,15/02/2024,500000,
7366,EMP07366,male,23.0,1.0,Analyst,2025-07-01,800000,
7367,EMP07367,,49.0,15.0,Intern,2025-07-01,800000,
7368,EMP07368,F,39.0,5.0,Analyst,,,
7369,EMP07369,M,48.0,8.0,Engineer,15/02/2024,350000,INVALID
7370,EMP07370,male,22.0,17.0,QA,2023-01-15,800000,
7371,EMP07371,M,24.0,13.0,HR,15/02/2024,500000,
7372,EMP07372,Female,31.0,18.0,Engineer,,800000,emp7372@mail.com
7373,EMP07373,Female,56.0,17.0,Analyst,15/02/2024,500000,INVALID
7374,EMP07374,,35.0,,HR,15/02/2024,800000,emp7374@mail.com
7375,EMP07375,male,21.0,20.0,HR,15/02/2024,350000,
7376,EMP07376,Male,52.0,7.0,HR,2023-01-15,-10000,
7377,EMP07377,M,23.0,6.0,Intern,2025-07-01,800000,emp7377@mail.com
7378,EMP07378,M,44.0,9.0,Analyst,,6 LPA,
7379,EMP07379,male,27.0,7.0,HR,,350000,
7380,EMP07380,male,99.0,17.0,Manager,,800000,
7381,EMP07381,,30.0,3.0,Intern,2025-07-01,-10000,emp7381@mail.com
7382,EMP07382,Male,27.0,8.0,QA,15/02/2024,800000,emp7382@mail.com
7383,EMP07383,male,34.0,8.0,HR,2025-07-01,350000,
7384,EMP07384,Female,42.0,7.0,HR,,350000,INVALID
7385,EMP07385,Female,23.0,20.0,HR,2023-01-15,500000,emp7385@mail.com
7386,EMP07386,Female,35.0,99.0,Analyst,2025-07-01,350000,
7387,EMP07387,M,20.0,10.0,Manager,15/02/2024,,
7388,EMP07388,,56.0,99.0,Engineer,15/02/2024,,emp7388@mail.com
7389,EMP07389,,32.0,5.0,Intern,,800000,
7390,EMP07390,M,20.0,,Manager,,500000,emp7390@mail.com
7391,EMP07391,Female,26.0,99.0,Analyst,2025-07-01,800000,
7392,EMP07392,Male,25.0,5.0,Manager,15/02/2024,,
7393,EMP07393,Male,25.0,18.0,Intern,2023-01-15,350000,INVALID
7394,EMP07394,Female,49.0,20.0,Analyst,2023-01-15,800000,INVALID
7395,EMP07395,,48.0,16.0,QA,15/02/2024,800000,
7396,EMP07396,male,20.0,5.0,Manager,15/02/2024,,emp7396@mail.com
7397,EMP07397,male,28.0,12.0,Analyst,2023-01-15,350000,
7398,EMP07398,Male,37.0,99.0,Intern,2023-01-15,,
7399,EMP07399,F,51.0,12.0,Analyst,,,
7400,EMP07400,F,59.0,4.0,Engineer,2023-01-15,6 LPA,INVALID
7401,EMP07401,male,57.0,13.0,Engineer,15/02/2024,800000,
7402,EMP07402,male,39.0,11.0,Engineer,15/02/2024,350000,
7403,EMP07403,M,22.0,9.0,QA,2023-01-15,800000,
7404,EMP07404,F,-2.0,13.0,HR,2025-07-01,-10000,
7405,EMP07405,Male,24.0,,Manager,15/02/2024,,INVALID
7406,EMP07406,,48.0,20.0,Engineer,,-10000,INVALID
7407,EMP07407,,56.0,5.0,QA,,6 LPA,emp7407@mail.com
7408,EMP07408,male,99.0,,Analyst,15/02/2024,800000,
7409,EMP07409,male,57.0,2.0,Analyst,15/02/2024,6 LPA,emp7409@mail.com
7410,EMP07410,M,34.0,99.0,Analyst,,,emp7410@mail.com
7411,EMP07411,,37.0,,QA,2023-01-15,-10000,INVALID
7412,EMP07412,Male,31.0,1.0,QA,,,
7413,EMP07413,,25.0,12.0,Analyst,,500000,
7414,EMP07414,F,24.0,18.0,Intern,2023-01-15,800000,emp7414@mail.com
7415,EMP07415,,25.0,2.0,QA,2023-01-15,500000,emp7415@mail.com
7416,EMP07416,Male,24.0,16.0,QA,2023-01-15,-10000,
7417,EMP07417,male,49.0,18.0,Engineer,15/02/2024,-10000,emp7417@mail.com
7418,EMP07418,Male,41.0,9.0,HR,,350000,INVALID
7419,EMP07419,Male,33.0,14.0,QA,15/02/2024,,
7420,EMP07420,Male,54.0,9.0,QA,2025-07-01,6 LPA,INVALID
7421,EMP07421,,43.0,4.0,Manager,15/02/2024,,
7422,EMP07422,Male,25.0,6.0,Intern,2023-01-15,350000,
7423,EMP07423,Female,50.0,17.0,Manager,2023-01-15,,emp7423@mail.com
7424,EMP07424,Female,36.0,14.0,Engineer,,6 LPA,INVALID
7425,EMP07425,Male,43.0,1.0,HR,,800000,emp7425@mail.com
7426,EMP07426,Female,,1.0,QA,2025-07-01,6 LPA,
7427,EMP07427,Female,54.0,14.0,Analyst,15/02/2024,6 LPA,
7428,EMP07428,,22.0,4.0,QA,15/02/2024,500000,
7429,EMP07429,F,43.0,19.0,Analyst,,500000,
7430,EMP07430,,25.0,7.0,Manager,2023-01-15,,
7431,EMP07431,M,23.0,15.0,Intern,,6 LPA,INVALID
7432,EMP07432,M,26.0,9.0,Manager,,-10000,emp7432@mail.com
7433,EMP07433,male,29.0,17.0,HR,15/02/2024,800000,
7434,EMP07434,,56.0,11.0,HR,2025-07-01,-10000,emp7434@mail.com
7435,EMP07435,F,21.0,20.0,Intern,2023-01-15,-10000,emp7435@mail.com
7436,EMP07436,Male,52.0,8.0,Manager,,350000,emp7436@mail.com
7437,EMP07437,F,47.0,20.0,HR,15/02/2024,,
7438,EMP07438,Female,59.0,15.0,QA,2023-01-15,6 LPA,emp7438@mail.com
7439,EMP07439,,22.0,19.0,Engineer,2023-01-15,350000,
7440,EMP07440,male,45.0,13.0,Manager,,800000,emp7440@mail.com
7441,EMP07441,Male,52.0,18.0,Manager,2025-07-01,,INVALID
7442,EMP07442,M,48.0,8.0,HR,2023-01-15,,
7443,EMP07443,,50.0,2.0,Manager,,-10000,
7444,EMP07444,,30.0,15.0,QA,2023-01-15,6 LPA,emp7444@mail.com
7445,EMP07445,Male,31.0,99.0,Manager,2023-01-15,6 LPA,INVALID
7446,EMP07446,male,38.0,2.0,Engineer,15/02/2024,,
7447,EMP07447,male,37.0,6.0,Intern,15/02/2024,,emp7447@mail.com
7448,EMP07448,,59.0,10.0,Engineer,15/02/2024,-10000,
7449,EMP07449,M,40.0,99.0,HR,2025-07-01,500000,INVALID
7450,EMP07450,F,34.0,18.0,Intern,,500000,INVALID
7451,EMP07451,male,47.0,6.0,Engineer,,6 LPA,emp7451@mail.com
7452,EMP07452,F,59.0,20.0,HR,,6 LPA,INVALID
7453,EMP07453,Female,30.0,,Intern,,350000,INVALID
7454,EMP07454,male,38.0,11.0,Manager,15/02/2024,350000,
7455,EMP07455,male,39.0,1.0,Manager,2025-07-01,500000,INVALID
7456,EMP07456,M,25.0,6.0,Intern,15/02/2024,500000,emp7456@mail.com
7457,EMP07457,Female,27.0,6.0,Intern,2023-01-15,500000,emp7457@mail.com
7458,EMP07458,,57.0,2.0,Engineer,2023-01-15,500000,
7459,EMP07459,Male,57.0,99.0,Engineer,15/02/2024,500000,INVALID
7460,EMP07460,Male,60.0,20.0,Engineer,15/02/2024,500000,
7461,EMP07461,M,31.0,19.0,Manager,,6 LPA,emp7461@mail.com
7462,EMP07462,Male,59.0,99.0,Analyst,,6 LPA,INVALID
7463,EMP07463,Male,46.0,10.0,Manager,2023-01-15,500000,
7464,EMP07464,M,26.0,7.0,QA,15/02/2024,6 LPA,INVALID
7465,EMP07465,Female,56.0,6.0,Analyst,,800000,
7466,EMP07466,F,20.0,15.0,Intern,,6 LPA,emp7466@mail.com
7467,EMP07467,F,55.0,11.0,QA,2025-07-01,6 LPA,
7468,EMP07468,Female,60.0,,QA,2025-07-01,-10000,emp7468@mail.com
7469,EMP07469,Female,39.0,1.0,Intern,2023-01-15,500000,emp7469@mail.com
7470,EMP07470,Male,41.0,15.0,Engineer,,350000,emp7470@mail.com
7471,EMP07471,F,25.0,,QA,,,
7472,EMP07472,F,49.0,12.0,HR,,,
7473,EMP07473,F,28.0,20.0,Analyst,15/02/2024,-10000,emp7473@mail.com
7474,EMP07474,male,38.0,18.0,Analyst,,500000,
7475,EMP07475,M,25.0,18.0,Engineer,2025-07-01,350000,
7476,EMP07476,F,55.0,17.0,Engineer,15/02/2024,350000,
7477,EMP07477,Male,,12.0,Analyst,2025-07-01,350000,
7478,EMP07478,M,47.0,1.0,Engineer,2025-07-01,6 LPA,emp7478@mail.com
7479,EMP07479,Male,31.0,7.0,Engineer,2025-07-01,800000,emp7479@mail.com
7480,EMP07480,Female,41.0,13.0,HR,,,INVALID
7481,EMP07481,M,58.0,12.0,Manager,,6 LPA,
7482,EMP07482,,60.0,16.0,Manager,,-10000,
7483,EMP07483,male,39.0,5.0,QA,2025-07-01,-10000,
7484,EMP07484,M,57.0,6.0,Engineer,,500000,
7485,EMP07485,Male,99.0,1.0,Engineer,2023-01-15,500000,INVALID
7486,EMP07486,male,39.0,,HR,,350000,
7487,EMP07487,male,52.0,6.0,HR,15/02/2024,6 LPA,
7488,EMP07488,M,24.0,7.0,Intern,15/02/2024,-10000,emp7488@mail.com
7489,EMP07489,M,32.0,7.0,Manager,15/02/2024,-10000,
7490,EMP07490,F,44.0,20.0,Analyst,,350000,
7491,EMP07491,F,21.0,15.0,Engineer,2025-07-01,-10000,
7492,EMP07492,Male,21.0,16.0,HR,2023-01-15,350000,INVALID
